"Status","Name","Duration in ms","Description"
"passed","unknown.ExecuteUnassociateTradesOperation_ByAssociationID_And_ByTradeIdsToUnassociate","21000",""
"passed","unknown.SaveCatDefList_BySavingPrepardList_RecoredUpdatedCorrectly","12",""
"passed","unknown.GetInflationBenchmarksTest","120",""
"passed","unknown.UpdateSecurityDataBatch_UpdateMifidFieldsOfSecurities","349",""
"passed","unknown.TradeImporter_SaveAndThenUpdateGlobalUserSettings","137",""
"passed","unknown.TradeMerge_CollapseBlotter_MMT_Trades_SingleNonElectronicBroker","6516",""
"passed","unknown.TestGetAllocationTargetLot_ShortTrade_IncreaseByPercent_BasisTotalAssets_ForCurrentShares_WithExistingTrades_ValidateResponse","6044",""
"passed","unknown.TestGetAllocationTargetLot_CoverTrade_DecreaseByPercent_BasisPosition_ForTheoShares_WithExistingTrades_ValidateResponse","5900",""
"passed","unknown.WhenRunningTradeForNeed_SpotPct120_ColumnValuesAreCorrect","209",""
"passed","unknown.WhenBatchFinalizingDoneTrades_TcTradeAlcTFUpdateCorrectly","24165",""
"passed","unknown.WhenRunningAnIndexShockOnEquityS1InputPriceStarIsCorrectInAnalytics","2",""
"passed","unknown.WhenCheckingCompliance_APITradeEntry_CreateTradeWorklow_ViolationsReported_ResponseIsNull","218",""
"passed","unknown.GetPortfolioUserDefinedFields_ForSixthPosOfCode_WithDValue","6",""
"passed","unknown.GetTypesForUDF_ByCheckingParticularUser_ReturnsCorrectList","9",""
"passed","unknown.EzeXmlTransformDetail_WithVersionNum","983",""
"passed","unknown.CreateStrategyTest_AllOrNothingFalse_ValidInvalidData","430",""
"passed","unknown.GetAllocations","152",""
"passed","unknown.WhenRunningTradeForNeed_ClosedCashBalancesTrue_ColumnValuesAreCorrect","414",""
"passed","unknown.WhenNotifyingMRS_DoNotSubmitToAPA_FillISsFiltered","60587",""
"passed","unknown.LocatePluginTestWithOnlyAllocations","93946",""
"passed","unknown.RetrieveSecurityTest_NoMatchingSecurity","43",""
"passed","unknown.GetTradesTest_ReturnsTradesForParticularTradeIds","255",""
"passed","unknown.RetrieveCountry_Success","61",""
"passed","unknown.GetDoneAmountTest","29",""
"passed","unknown.ChangeTradeDetails_BatchOfTrades","37062",""
"passed","unknown.WhenGeneratingPSSymbolsValidFutureIsPersisted","1469",""
"passed","unknown.WhenChildOrderEditWithPermOffAndEMSComplianceOnlyFalse_TsValidation_ExpectReject","6017",""
"passed","unknown.InitializeRealTimeSubscriptionsTest","24",""
"passed","unknown.GetNextUniqueID_ByCheckingPriceID_ReturnsCorrectRecord","8",""
"passed","unknown.LoadAllPositions","484647",""
"passed","unknown.ChangeTrader_MMT_Trade_UnchangedTrader","5230",""
"passed","unknown.Verify_Exec_Broker_Column_Mapping_WithPartyRepeatingGroup_Case2","12122",""
"passed","unknown.ValidateTradePublish_DeleteMSateTrade","32668",""
"passed","unknown.Verify_PreTradeLookthrouCalcRule","340669",""
"passed","unknown.WhenGetitingDetailViweColumnList","1108",""
"passed","unknown.Test_DeleteExecutionBasedOnTradeId_Success","171498",""
"passed","unknown.Verify_Mifid_ListMode2","85756",""
"passed","unknown.GetLeftAmountForBroker_ByCheckingParticularLeave_ReturnsCorrectRecord","189",""
"passed","unknown.Test_InsertExecution_WithInvalid_AutoCalculateFields_ExpectedFailureStatusCodeWithProperErrorMsg","6092",""
"passed","unknown.DeleteSecurityTest_With_Null_Failure","93",""
"passed","unknown.Test_DeleteExecution_WithOneCorrectParameter_OtherWrongParameter","10918",""
"passed","unknown.WhenCowboyTradeEntrySwapSecurityFailTSValidationExpectComplianceViolation","2006",""
"passed","unknown.SecurityDataRequestUsingAlias1_RetrieveMiFiDFieldsWhenAllFalseValuesarePassed","166",""
"passed","unknown.GetArchiveLots","354",""
"passed","unknown.WhenSendingTradesForFXForwardCombo_ClosedCashBalancesTrue_Tolerance0_RoundingHundredths_SendTradesCorrectly","9527",""
"passed","unknown.Verify_TradeGen_MatchRollup_BrokerCommitted","12168",""
"passed","unknown.TradeMerge_BatchSelect_MMT_TradesWithSomeOverlappingManagerAllocations","5723",""
"passed","unknown.BasisPointBrokerCommissionAndMultipleAllocationCommissionTest","7205",""
"passed","unknown.ChangeTradeDetails_MMTTrade_Sell","26410",""
"passed","unknown.ChangeManager_Targeted_Trade","5242",""
"passed","unknown.Verify_BrokerTraderDefaultsToTradeTraderSetting_True_TradeGen_MatchRollUp","15065",""
"passed","unknown.Verify_Algo_CancelReplace","16512",""
"passed","unknown.Verify_BatchCancelTestCase","3917",""
"passed","unknown.WhenStartServices_SpecifyEodConfiguration_ExecutionEodProperly","669626",""
"passed","unknown.WhenChildOrderEditWithPermOffAndEMSComplianceOnlyTrue_SuccessfullyPasses_ExpectClerkAccept","6019",""
"passed","unknown.PriceMultiplierNotifiedForRealTimeData","17413",""
"passed","unknown.TradeMerge_BatchSelect_MMT_Trades_RunCompliance_ViolationReported","5442",""
"passed","unknown.WhenCheckingCompliance_ChangeTradeDetails_AfterPendingViolationsOkayed_TradeGoesToHoldStatus","7667",""
"passed","unknown.TryDeleteArchivedSecurity","656",""
"passed","unknown.WhenNotifyingMRS_FIlterLogPopulatedAtStartupForTrade_NoNewMessageIsLogged","65662",""
"passed","unknown.UpdateTrade_TradeFinalize_Error_MultipleTrade_3_IsAllOrNothing_False_MState","5370",""
"passed","unknown.RunAdjustCash","482",""
"passed","unknown.TradeImporter_SendToStaging_MMT_And_Targeted","297",""
"passed","unknown.ValidateTradePublish_CreateTSateStagingTrade","27054",""
"passed","unknown.WhenCreatingInvestmentTrackingReferenceMapping","8",""
"passed","unknown.Verify_MDO_MATCH","133512",""
"passed","unknown.RemoveAllocations_FromMultipleTrades_SingleTradeIsCreated_OverrideComplianceViolations","5475",""
"passed","unknown.WhenDeletingTradesNoTradesAreReturned","5196",""
"passed","unknown.WhenFinalizingTrade_BrokerCommissionScheduleApplied_PositiveBroker","17191",""
"passed","unknown.DeleteTrader_AllOrNothingFalse_ValidInvalid","85",""
"passed","unknown.GetRunningSessionsTest","14",""
"passed","unknown.CheckSecurityExists_ByCheckingParticularSecurity_ReturnsTrue","304",""
"passed","unknown.WhenCallingNotify_EnsureOrderIsMaintained","1305",""
"passed","unknown.CreateTrade_TradeFinalize_Error_SingleTrade_IsAllOrNothing_True_MState_UnSupportedState","2012",""
"passed","unknown.WhenUsingLookThroughBySecurity_LookThroughTrue_SOD","214",""
"passed","unknown.Verify_ManagerMatchingWithOldPartyIdStyle","2774",""
"passed","unknown.ChecksIfSymbolIsLocateEnabled_BasedOnSetting_UpdateLocateInventoryForSecTypes","82619",""
"passed","unknown.WhenChildOrderEditWithPermOffAndEMSComplianceOnlyTrue_EdiValidationFails_ExpectReject","6021",""
"passed","unknown.Verify_Execution_Correction_AppendRollup_TradeExistsOnBlotter","18034",""
"passed","unknown.GetContingencyLevelTest","118",""
"passed","unknown.UpdateTrade_Error_TradingServiceNotRunning","41434",""
"passed","unknown.WhenNotifying_AmmendingAFillThatWasFiltered_AmmendmentPassesFilterSendsNew","1590",""
"passed","unknown.UpdatePortfolio_AllOrNothingFalse_ValidInvalid","212",""
"passed","unknown.Verify_TradeGen_Match","14212",""
"passed","unknown.DeleteStrategy_AllOrNothingTrue_ValidInvalidData","52",""
"passed","unknown.EzeIntradayXML_ChangeNonLotLevelFieldWhenLotLevelCCsTrue","21176",""
"failed","unknown.EzeIntradayXML_CompareDelphiDotNetXML_TradeWithTwoBrokers_EOD","27054",""
"passed","unknown.WhenInsertOrUpdate_MergeTrades_MMT","227",""
"passed","unknown.EzeXmlTransformDetail_RefNumIncrWithInValidSecnario","774",""
"passed","unknown.WhenEditingChildPairsOrdersPermOnAndEMSComplianceOnlyFalse_FailEdiValidation_ExpectTwoClerkReject","4020",""
"passed","unknown.Test_DeleteExecutionBasedOnOrderId_Failure","20",""
"passed","unknown.PerUnitBrokerFeeTest","6058",""
"passed","unknown.RemoveAllocations_MultipleTradesAreCreated_OverrideComplianceViolations","5439",""
"passed","unknown.GetTcCountryTest","293",""
"passed","unknown.Test_RetrievePositionLots_WhenAnalyticsServiceDown_Except500","40182",""
"passed","unknown.WhenEditingChildPairsOrdersPermOffAndEMSComplianceOnlyTrue_FailEdiValidationWithEmptyBroker_ExpectTwoClerkReject","4019",""
"passed","unknown.ChangePrime_T_StateTrade","5541",""
"passed","unknown.SFTPGET_BadRemoteDirectory","15118",""
"passed","unknown.ProcessResidual_BatchTradesWithSingleBroker_ResidualTradeIsCreated","30931",""
"passed","unknown.WhenGettingViewTypeFromViewTypeName","18",""
"passed","unknown.SFTPGET_MMDDYYDateinLocalFileName","6384",""
"passed","unknown.WhenCreate_Sc1Trade_Get_Success","2511",""
"passed","unknown.WhenCreatingPSSymbolsHaveSomeCreatedOneInvalid","54",""
"passed","unknown.Verify_Execution_Cancellation_Append_TradeExistsOnBlotterAndCommitedToBroker","18006",""
"passed","unknown.TradeMerge_BatchSelect_Targeted_Trades_RunCompliance_ProcessUserOverridingComplianceAction","5543",""
"passed","unknown.GetAllPositionsTest_Null","1552",""
"passed","unknown.WhenCheckingCompliance_InsertOrUpdate_ComplianceViolationsAreReported","307",""
"passed","unknown.TestTradeRule_AutoHammer_OneFullyFilledTrade_OnePartiallyFilledTrade","6152",""
"passed","unknown.CreateForwardShortTrade_WithDefaultDates","3012",""
"passed","unknown.ProcessResidual_TradeWithSingleBroker_CreateBrokersWithLeavesIsTrue_ResidualTradeIsCreatedWithBroker","21523",""
"passed","unknown.TestGetAllocationTargetLotForBuyTrade_ModelLevelerBuy_BasisPosition_ForSODShares_WithExistingTrades_ReturnSuccessResponse","6051",""
"passed","unknown.CreateBroker_AllOrNothingFalse_ValidandShortNameNull","386",""
"passed","unknown.UpdateTrade_TradeFinalize_Error_SingleTrade_IsAllOrNothing_False_MState","5825",""
"passed","unknown.Verify_QND_MDO_DFDConsistencyAcrossMBSWorkflows","5937",""
"passed","unknown.GetAvailableLocates","10622",""
"passed","unknown.Test_InsertExecution_WithValid_AutoCalculateFields_ExpectedSucessStatusCode","6861",""
"passed","unknown.GetGICListTest","127",""
"passed","unknown.UpdateTrade_TradeFinalize_Error_SingleTrade_IsAllOrNothing_False_TState_UnSupportedState","2928",""
"passed","unknown.CreateCustodian_AllOrNothingFalse_Valid","31",""
"passed","unknown.SSFTPPUT_SFTPLogging","3927",""
"passed","unknown.UpdateTrade_TradeFinalize_Error_MultipleTrade_2_AllOrNothing_False_MState","5237",""
"passed","unknown.TestGetAllocationTargetLotForBuyTrade_ModelLevelerBuy_BasisPosition_ForTheoShares_WithExistingTrades_ReturnSuccessResponse","5534",""
"passed","unknown.WhenInsertOrUpdate_MergeTrades_MMT_WithStrategies","391",""
"passed","unknown.Test_DeleteExecutionBasedOnExecutionId_Failure","22",""
"passed","unknown.EnterF5CoverTrade_CloseOutOfTrade_CheckTheoreticalAllocations","16672",""
"failed","unknown.EzeIntradayXML_CompareDelphiDotNetXML_TradeWithTwoBrokersThreeFills_IDay","24575",""
"passed","unknown.InsertOrUpdateSecurityDataBatch_InsertSecuritiesWithDefaultMifidFields","1317",""
"failed","unknown.EzeIntradayXML_CompareDelphiDotNetXML_TradeWithDifferentUnderlyingSecurity_IDAY","28258",""
"passed","unknown.UpdateBroker_AllOrNothingFalse_ValidInvalid","139",""
"passed","unknown.CreateManager_AllOrNothingTrue_ValidInvalid","22",""
"passed","unknown.Test_DeleteExecution_WhenMultipleQueryStringParamters_TradeId_OrderId_ExecutionId","19",""
"passed","unknown.Test_DeleteExecutionBasedOnExecutionId_Success","11029",""
"passed","unknown.WhenNotifyingMRS_ExcludedSecType_MultipleFillsSentOnlyOneMessageIsLogged","60573",""
"passed","unknown.TestGetAllocationTargetLotForBuyTrade_WithRoundTo1_MinAmount23","20",""
"passed","unknown.Test_UpdateMultipleExecution","11746",""
"passed","unknown.EzeIntradayXML_FullIntradayFileWhenLotLevelCCsTrue","30984",""
"passed","unknown.WhenCreate_SC1TargetTrade_BrokerLevelComplianceRule_ResponseFail","67",""
"passed","unknown.WhenCowboyTradeEntrySwapSecurityFailEDIValidationExpectClerkReject","2007",""
"passed","unknown.WhenSendingTradesForRollForward_Tolerance5000_RoundingHundredths_SpecifyOpeningDate_LTTrue_SendTradesCorrectly","3011",""
"passed","unknown.WhenUsingRuleCreationScript_CheckingDbForRulePresent_Success","168",""
"passed","unknown.Verify_F9_MultipleTrades_Broker_ListTrader","4718",""
"passed","unknown.Verify_BrokerTraderDefaultsToTradeTraderSetting_True_TradeGen_Append","15076",""
"passed","unknown.Verify_RulePriority","15146",""
"passed","unknown.VerifyLocatesRequest_WhenAutoGenSettingIsZero","84084",""
"passed","unknown.UpdateIssuer_AllOrNothingFalse_ValidInvalid","110",""
"passed","unknown.CreateCurrency__IsAllNothingTrue_Failure","15",""
"passed","unknown.Verify_BrokerIncomingOverrideOnDropCopyForAROLL","106675",""
"passed","unknown.ChangeIdmForMultipleAllocations","3212",""
"passed","unknown.DeleteTrader_AllOrNothingTrue_ValidInvalid","40",""
"passed","unknown.WhenGettingModelPortfolios","92",""
"passed","unknown.PerUnitBrokerCommissionTest","6444",""
"passed","unknown.RequestAddtionalLocates","10178",""
"passed","unknown.Verify_TransactionTimeMicrosecondPrecisionDropCopy","3495",""
"passed","unknown.DeleteSecurityData_DeleteSecurities","1214",""
"passed","unknown.ChangeTradeDetails_TargetedTrade_Buy","5340",""
"passed","unknown.InsertFinalizedTradeIgnoreTriggers_TestForInsertDealHistory","15",""
"passed","unknown.Verify_CustomRepeatingGroup_Tradegen_TradeDoesntExistOnBlotter","15062",""
"passed","unknown.TradeMerge_BatchSelect_MMT_TradesWithNonOverlappingManagerAllocations","5462",""
"passed","unknown.DeleteIssuer_AllOrNothingFalse_ValidData","59",""
"passed","unknown.WhenNotifying_WithClientLEI_ClientLEIIsUsed","1036",""
"passed","unknown.RetrieveExchange_AllOrNothingFalse_Success","79",""
"passed","unknown.PositionLevelModelForPortfolioGroupTest","72199",""
"passed","unknown.ProcessInboundDropCopyFillsWithSideH_MBS_UndisclosedSellAsShort_True_or_False_C44410279","43253",""
"passed","unknown.WhenTestingParentOrderEntryWithCustodianDoesNotExistExpectsClerkReject","2109",""
"passed","unknown.WhenAddingStagedPairsOneLegFailsTSValidationExpectPendingComplianceViolation","2008",""
"passed","unknown.Verify_PendingReplace_OnMBSOrderQtyDecreaseFromOMS","4025",""
"passed","unknown.RetrieveManager_Success","59",""
"passed","unknown.WhenNotifying_AmmendingAFillThatWasNotFiltered_SendsAmmendment","5762",""
"passed","unknown.WhenNotifying_TraderIsMissing_TraderRetrievedFromBrokerRow","15",""
"passed","unknown.WhenAddingStagedPairOrdersIsSuccessfulExpectTwoClerkAccept","2007",""
"passed","unknown.CreateTrader_AllOrNothingTrue_ValidData","33",""
"passed","unknown.UpdatePortfolio_AllOrNothingTrue_ValidInvalid","66",""
"passed","unknown.ImportInventory","6192",""
"passed","unknown.WhenSellSideFillsAndAmendsAndCancelsOnTradeGenTradeAndExistingTradeOnTheBlotter_NotifyMRS_PerformVariousSanityChecks","15539",""
"passed","unknown.Drop_Copy_Matching_With_No_Broker","2623",""
"passed","unknown.WhenOnTradeEntryIsSetToDoNothingForTradeImporter","93353",""
"passed","unknown.WhenGettingDataToUpdateIntradayChartingDimensions","7",""
"passed","unknown.Verify_TraderMatchingWithOldPartyIdStyle","2525",""
"passed","unknown.WhenMovingTargetedTradesFromStagingToTrading_AutoMergeTradesSentFromStagingToTradeBlotterTrue_TriggersComplianceViolation","16558",""
"passed","unknown.WhenParentOrderEditSwapWithWarningLevelViolationExpectsViolationAndAck","6020",""
"passed","unknown.WhenSendingTradesForTradeForNeed_SpotPct120_SendTradesCorrectly","2042",""
"passed","unknown.GetEquitySwapTcCounterParty","117",""
"passed","unknown.WhenUsingLookThroughByPortSector_LookThroughTrue","29",""
"passed","unknown.Verify_Exec_Broker_Column_Mapping_WithoutExtraFIXTag","2118",""
"passed","unknown.Verify_OutBound_Broker_Override","20573",""
"passed","unknown.AddLocatesOnTradeEntry","9153",""
"passed","unknown.UpdateTrade_TradeFinalize_Error_SingleTrade_IsAllOrNothing_True_TState_UnSupportedState","3001",""
"passed","unknown.DeleteExchange_AllOrNothingFalse_Success","130",""
"passed","unknown.GetSecurityUserDefinedFields_ByCheckingParticularUser_ReturnsCorrectList","7",""
"passed","unknown.SFTPGET_BadFtpSite","30563",""
"passed","unknown.WhenCreate_SC1MmtTrade_BrokerLevelComplianceRule_ResponseFail","1431",""
"passed","unknown.DeleteTradeUserDefinedField_ByCheckingParticularUser_RecoredDeletedCorrectly","8",""
"passed","unknown.EzeIntradayXML_NewIntradayFileWhenLotLevelCCsFalse","16693",""
"passed","unknown.WhenNotifying_CurrencyIsMissing_CurrencyRetrievedFromBrokerRow","15",""
"passed","unknown.PauseMarketData","5974",""
"passed","unknown.RemoveAllocations_MultipleTradesAreCreated","5804",""
"passed","unknown.CreateTrade_TradeFinalize_Error_SingleTrade_IsAllOrNothing_False_TState_UnSupportedState","2012",""
"passed","unknown.Test_TradeCancel_Success","139263",""
"passed","unknown.Verify_HardMatchRollup_ForEnableDKFalse","27128",""
"passed","unknown.DeletePosition_DeletePositionByPortfolioTest_AllOrNothingTrue_ValidInvalid","3317",""
"passed","unknown.TradeMerge_BatchSelect_Targeted_Trades_MultipleNonElectronicBrokers","5802",""
"passed","unknown.WhenRunningScenarioOnExpiredOptionRiskSessionLogHasError","2891",""
"passed","unknown.ChangeTrader_Targeted_Trade_ValidTrader","5261",""
"passed","unknown.InsertTradeUDF_AcceptsUserDefinedField_ForLookUpType","6",""
"passed","unknown.UpdateTradeApiStatusTest","39",""
"passed","unknown.EnterF5ShortTrade_CheckTheoreticalAllocations","1768",""
"passed","unknown.DeleteExchange_AllOrNothingTrue_Failure","51",""
"passed","unknown.TradeMerge_CollapseBlotter_MMT_Trades_RunCompliance_ProcessUserOverridingComplianceAction","6042",""
"passed","unknown.RetrieveSecurityWithAlias1Test_Success","257",""
"passed","unknown.InsertOrUpdatePosition_AllOrNothingTrue_ValidInvalid","1531",""
"passed","unknown.TestTradeRule_AutoCreateNewMStateStagedHedge","5141",""
"passed","unknown.WhenCreate_SC1TargetTrade_NoAutoEx","2146",""
"passed","unknown.RetrieveByFilterPosition_RetrieveBySecurityFilterPositionTest","1546",""
"passed","unknown.RemoveAllocations_MultipleTradesAreCreated_ViolationsAreReported","5379",""
"passed","unknown.CreateCurrency__success","2868",""
"passed","unknown.CreateMStateTradeWithMinimumRequiredFieldsTest","4287",""
"passed","unknown.Test_InsertSingleExecution_WhenBrokerDestinationIsIncorrect","11035",""
"passed","unknown.UpdateMifidFieldsOfSecurity","42",""
"passed","unknown.WhenProcessingInvestmentTrackingRules","37",""
"passed","unknown.DeleteSecurityUserDefinedField_ByCheckingParticularUser_RecoredDeletedCorrectly","8",""
"passed","unknown.SFTPPUT_RemoteFileName","5485",""
"passed","unknown.WhenRunningAdjustHedge_Tolerance0_RoundingHundredths_ColumnValuesAreCorrect","296",""
"passed","unknown.Test_TradeCancel_ActionOnCancelWithCommitmentsAsRestrict","255580",""
"passed","unknown.TradeMerge_BatchSelect_MMT_Trades_MultipleNonElectronicBrokers","6083",""
"passed","unknown.TradeImporter_SendToStaging_Targeted","573",""
"passed","unknown.DeletePortfolio_AllOrNothingFalse_Valid","121",""
"passed","unknown.RemoveAllocations_FromMultipleTrades_SingleTradeIsCreated","10883",""
"passed","unknown.GetTheoreticalShares","59",""
"passed","unknown.SendTradeToStagingBlotterFromModeling","18000",""
"passed","unknown.WhenInvokingFilterLogic_NewFillIsToBeReported_FilterResultPassed","50",""
"passed","unknown.FTPPUT_RemoteFileName","5668",""
"passed","unknown.WhenDoingDataValidationFutureNoBaseSymbolErrorReported","1474",""
"passed","unknown.CreateBatchTrades_NoneViolateComplianceRule_AllTradesShouldCreatedOnBlotter","4917",""
"passed","unknown.Test_TradeCancel_FinalizedTrade","222929",""
"passed","unknown.EzeXmlTransformDetail_WithXSLTEnabledAndXSLTXSL","826",""
"passed","unknown.GetTradeStatusTest","30",""
"passed","unknown.FlatRateBrokerCommissionTest","5506",""
"passed","unknown.UpdateSecurityUserDefinedField_ByCheckingParticularUser_RecoredUpdatedCorrectly","7",""
"passed","unknown.BrokerOrderMarking_NonPersistedTradeData_Basic","103",""
"passed","unknown.CreatePortfolio_AllOrNothingTrue_ValidInvalid","2033",""
"passed","unknown.NewTradesAppear","5824",""
"passed","unknown.InsertOrUpdateSecurityData_UpdateMifidFieldsOfSecurity","191",""
"passed","unknown.Verify_BrokerTraderDefaultsToTradeTraderSetting_False_TradeGen_AppendRollup","34958",""
"passed","unknown.Test_RetreieveExecutionBasedOnTradeId_Success","161443",""
"passed","unknown.CheckTraderExists_ByCheckingParticularTrader_ReturnsTrue","7",""
"passed","unknown.WhenFinalizingTrade_AllocationCommissionScheduleApplied_NegativeSectype","17543",""
"passed","unknown.WhenNotifying_CurrencyIsProvided_ProvidedCurrencyIsUsed","18",""
"passed","unknown.WhenGettingBreakdownKeys","16",""
"passed","unknown.WhenCowboyEntryFailsComplianceViolaction_AckViolation_ExpectExchangeAcceptAckAndClerkAccept","4022",""
"passed","unknown.WhenCowboyTradeEntryFailTSValidationExpectComplianceViolation","2005",""
"passed","unknown.WhenRunningAnIndexShockOnEquityS1ExposureStarIsCorrectInAnalytics","2",""
"passed","unknown.WhenNotifying_WithoutBrokerLEI_BrokerLEIIsRetrieved","1035",""
"passed","unknown.WhenEditingViewType","1196",""
"passed","unknown.UpdateManager_AllOrNothingTrue_ValidInvalid","82",""
"passed","unknown.Verify_Exec_Broker_Column_Mapping_WithDefaultSetting_WithExecBroker_OverFIX42","2076",""
"passed","unknown.EZEFileMoveInterface_CopyAndOver","150697",""
"passed","unknown.Verify_StoringCompdealerCodes_In_TC_BestExecution_Using_OrderRouting","23599",""
"passed","unknown.UpdateIssuer_AllOrNothingFalse_ValidData","55",""
"passed","unknown.UpdateTrade_TradeFinalize_Error_MultipleTrade_3_IsAllOrNothing_False_MState_InRequest","3015",""
"passed","unknown.WhenDoingDataValidationOptionNoExpirationErrorReported","1754",""
"passed","unknown.WhenCreate_Sc1Trades_Oversell_VerifyAnalyticsGrid_Success","3276",""
"passed","unknown.Verify_ComplianceViolation","61071",""
"passed","unknown.EnterF5SellTrade_AttemptTradeAndHoldingsOversell","20944",""
"passed","unknown.WhenGettingCustodians","1016",""
"passed","unknown.TradeMerge_BatchSelect_MMT_Trades_RunCompliance_ProcessUserOverridingComplianceAction","5622",""
"passed","unknown.Verify_Exec_Broker_Column_Mapping_WithStandardFIXTag","12758",""
"passed","unknown.ChangeTrader_MMT_Trade_InvalidTrader","5155",""
"passed","unknown.WhenGettingComplianceFilters","1025",""
"passed","unknown.WhenEditingChildPairsOrdersPermOnAndEMSComplianceOnlyTrue_FailComplianceValidationAndAck_ExpectExchangeAcceptAck","6027",""
"passed","unknown.WhenTestingParentOrderEditSwapWithCustodianDoesNotExistExpectsClerkReject","4010",""
"passed","unknown.Test_RetreieveExecution_WhenMultipleQueryParametersString_TradeIdAndExecutionIdAndUnknownParamter","19",""
"passed","unknown.SFTPPUT_BadRemoteDirectory","3115",""
"passed","unknown.RebillF5TradeWithSetting_AddOrginalTradeNoteEnabled","12008",""
"passed","unknown.WhenGettingIntradayChartingInterval","1008",""
"passed","unknown.CreateBatchTrades_UsingNotDefinedStrategiesWhenIsAllorNothingIsTrue","29057",""
"passed","unknown.ExecuteUnassociateTradesOperation_ByTradeIdsToUnassociate","10469",""
"failed","unknown.EzeIntradayXML_CompareDelphiDotNetXML_TradeWithTwoAllocations_IDAY","23274",""
"passed","unknown.InsertTradeIgnoreTriggers_TestForInsertDealHistory","22",""
"passed","unknown.WhenCheckingCompliance_F5ToStaging_SaveTradeWorklow_ViolationsNotReported_TradeSaved","600",""
"passed","unknown.WhenExecutingColumnOperationWithNew","188",""
"passed","unknown.UpdateTrade_TradeFinalize_Error_MultipleTrade_2_AllOrNothing_True_TState_UnSupportedState","2914",""
"passed","unknown.WhenDoingDataValidationUSOptionNoExerciseTypeErrorReported","1512",""
"passed","unknown.BasisPointBrokerCommissionAndAllocationCommissionTest","7433",""
"passed","unknown.CheckSchemaExists_ByCheckingParticularSchema_ReturnsTrue","26",""
"passed","unknown.RetrieveSecurityWithAlias1Test_NoMatchingFound","58",""
"passed","unknown.ChangeTrader_MMT_Trade_RunCompliance_ViolationReported","5286",""
"passed","unknown.UpdateClearingBrokerAllocationLot_ByCheckingEmptyAllocLot_ReturnsFalse","2",""
"passed","unknown.ChangeTradeTraderTest","52",""
"passed","unknown.WhenExecutingColumnOperationWithUpdate","27",""
"passed","unknown.WhenCowboyTradeEntryFailEDIValidationExpectClerkReject","2007",""
"passed","unknown.VerifyBondsAssetClass_ManualFill_NotifyMRS_Test","65171",""
"passed","unknown.WhenGeneratingColumnAssembly","170",""
"passed","unknown.TradeImporter_SendToTrading_InsertMstateTradesAsTstate","562",""
"passed","unknown.WhenUsingLookThroughBySecurity_LookThroughTrue_Strategies","73",""
"passed","unknown.ValidateTradePublish_CreateTSateTrade_FullRefresh","89170",""
"passed","unknown.WhenCheckingPreTrade_HistoricalDrilldownEnabled_ResultsAreCorrect","26424",""
"passed","unknown.WhenNotifying_AmmendingAFillThatWasFilteredIsFiltered_NoMessagesAreSent","962",""
"passed","unknown.UpdateIssuer_AllOrNothingTrue_ValidInvalid","2046",""
"passed","unknown.EzeIntradayXML_CheckForFeeAndCommInDelete","23526",""
"passed","unknown.CreateSecurityTest_Success","2252",""
"passed","unknown.WhenDoingGetPSSymbols_WithCyclesOfUnderlyings_RiskServiceDoesNotCrash","617",""
"passed","unknown.WhenGettingPositionFilters","1017",""
"passed","unknown.FTPPUT_MMDDYYDateinRemoteFileName","2677",""
"passed","unknown.WhenChildOrderEntryPassesWithComplianceAndExpectClerkAccept","6017",""
"passed","unknown.Verify_Replace","5190",""
"passed","unknown.TestGetAllocationTargetLotForBuyTrade_WithRoundTo10_MinAmount1","23",""
"passed","unknown.Verify_BrokerTraderDefaultsToTradeTraderSetting_False_TradeGen_HardMatchRollUp","36165",""
"passed","unknown.UpdateExchange_AllOrNothingFalse_success","64",""
"passed","unknown.SecurityDataRequestUsingKey_RetrieveMiFiDFieldsWhenAllFalseValuesarePassed","156",""
"passed","unknown.FTPGET_OnlyPutMostRecentFile","15276",""
"passed","unknown.EzeIntradayXML_CheckForBulbedTrades","28344",""
"passed","unknown.DeleteCustodian_IsAllorNothingTrue_Success","63",""
"passed","unknown.WhenGettingColumnListByType","171",""
"passed","unknown.SaveTradeSequenceTest_TotalAmountLessThanCommittedAmount_ReturnValidationInfo","6459",""
"passed","unknown.Test_RetreieveExecution_UnknownQueryParammeterWithOneKnownParameter","11073",""
"passed","unknown.EditAllocationCustodianEditsTheCustodianOnAllocationsAndLots","11607",""
"passed","unknown.WhenEditingChildPairsOrdersPermOffAndEMSComplianceOnlyFalse_FailComplianceValidation_ExpectExchangeAcceptAck","8034",""
"passed","unknown.WhenAddingPairsOrderOneLegFailsTSValidationExpectPendingComplianceViolation","2008",""
"passed","unknown.EzeXmlTransformDetail_WithValidXSL","1697",""
"passed","unknown.TradeMerge_CollapseBlotter_MMT_Trades_SingleElectronicBroker","5949",""
"passed","unknown.GetManagerDefaultSchemes","14",""
"passed","unknown.WhenGettingBenchmarks","1015",""
"passed","unknown.BomRightClickSend","310120",""
"passed","unknown.GetManagerDefaultSchemes_NotFound","7",""
"passed","unknown.CreateforwardBuyTrade_SecWithInValidSpotDate_ValidateTheSpotdate","36273",""
"passed","unknown.WhenMovingMmtTradesFromStagingToTradingTradesMerge_AutoMergeEnabled","21443",""
"passed","unknown.WhenMovingTradesFromStagingToTradingTradesExistInTradingBlotter","5345",""
